"DISTID","year","treated_2011","treated_2012","treated_2013","treated_ever","treated_always","newcourt_11","newcourt_13","newcourt_12","withdraw_12","withdraw_13","wdl_12_est_13","cohort","DF","IED_Explosion","intim_threat","intim_violent","totalcas","aog_no_ied","land_dispute","ied","aog","imf","operation","dispute","crime","protest","drugs","total","n_fob","NATO","USA","pop","ipop","security_index_total","pg_index_total","gov_index_total","security_index_2","recruit_bn","recruit","treated","gov_index2","return_good","dispute_court","gov_influence","NA_data"
305,2013,1,1,1,1,1,1,0,0,0,0,0,2011,26,2,4,2,12,45,1,3,47,0,5,3,0,1,0,58,0,NA,NA,NA,93646,1.35740905039517,-1216.03984369448,0.537526643105573,1.31004909812632,0,0,1,0.532750191957491,0.0137931034482759,0.25974025974026,0.974025974025974,0.856055122335548
305,2014,1,1,1,1,1,1,0,0,0,0,0,2011,29,7,3,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,94562,1.45611035458874,-1216.0399509942,0.256701245748229,1.50554724050835,0,0,1,0.251855057280525,0.0188679245283019,0.274509803921569,0.955974842767296,0.856055122335548
307,2008,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38700,-1.27009055620157,-1214.0393925224,-2.88412749283752,-0.4382531048975,0,0,0,-2.89346356261303,NA,NA,0.85,0.81390619405657
307,2009,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,39087,0.868403912515212,-1214.03984396766,0.196134125941754,0.806337687009551,0,0,0,0.190973800483455,0.0588235294117647,0.684210526315789,0.428571428571429,0.81390619405657
307,2010,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,NA,NA,39474.5446529388,39475,1.42489801301524,-1214.03995712887,0.834932088756225,1.40182628178917,0,0,0,0.808395613551524,0.1,0.95,0.95,0.81390619405657
307,2011,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,39883,-0.407405797497376,-1214.03946052183,-3.09978511933635,-0.567489449431241,0,0,1,-3.07337034958188,0.0769230769230769,0.54,0.508771929824561,0.81390619405657
307,2012,1,1,1,1,1,1,0,0,0,0,0,2011,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,NA,NA,NA,40292,0.369408321123181,-1214.03962870641,-0.716014274640551,0.367023744345302,0,0,1,-0.713793727366057,0.0144927536231884,0.293333333333333,0.96,0.81390619405657
307,2013,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,5,0,NA,NA,NA,40700,1.19032771816725,-1214.03982312612,1.60060675598726,1.29429839577328,0,0,1,1.59490768073647,0,0.0392156862745098,1,0.81390619405657
307,2014,1,1,1,1,1,1,0,0,0,0,0,2011,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41109,1.49991625342591,-1214.04012118752,1.47680864175596,1.57055179275838,0,0,1,1.48543280804408,0,0.170212765957447,1,0.81390619405657
308,2008,0,0,0,0,0,0,0,0,0,0,0,10000,7,2,0,0,0,4,0,1,4,1,4,0,1,0,0,28,4,2,2,NA,95894,0.690578948452737,-1213.03978240173,0.0506689589797852,0.910563331207956,1,1,0,0.0490629405653227,NA,NA,0.6,0.873816917437421
308,2009,0,0,0,0,0,0,0,0,0,0,0,10000,10,7,1,0,3,6,0,10,6,11,5,0,1,4,0,45,7,4,3,NA,96839,1.67350107774364,-1213.04005066102,0.77675535472747,1.75710718325496,0,0,0,0.778128036076175,0.05,0.9,0.876404494382023,0.873816917437421
308,2010,0,0,0,0,0,0,0,0,0,0,0,10000,18,7,0,1,6,11,1,9,11,28,3,1,0,4,0,59,8,8,0,97783.2017669678,97783,1.38220482849952,-1213.03953202122,1.64347929868508,1.3560646836527,0,0,0,1.64236347053664,0.0853658536585366,0.411214953271028,0.809090909090909,0.873816917437421
308,2011,0,0,0,0,0,0,0,0,0,0,0,10000,6,8,0,0,10,17,0,15,18,28,6,1,2,0,0,63,36,36,0,NA,98777,-1.02578522767155,-1213.03947269299,-4.57386101082872,-0.872799883910083,1,1,0,-4.54655623404869,0,0.309090909090909,0.896551724137931,0.873816917437421
308,2012,0,0,0,0,0,0,0,0,0,0,0,10000,8,9,2,0,12,17,2,7,17,13,6,7,0,2,0,46,42,42,0,NA,99770,1.77557604163749,-1213.03978209818,2.13452205058197,1.77828239945963,1,1,0,2.12888728215273,0.00719424460431655,0.197183098591549,0.986111111111111,0.873816917437421
308,2013,0,0,0,0,0,0,0,0,0,0,0,10000,20,15,0,1,14,19,0,11,19,11,4,2,0,0,0,41,44,44,0,NA,100763,1.93695020071665,-1213.03990629078,1.05819096438974,2.0127694918153,0,0,0,1.0559391528726,0.0193236714975845,0.202898550724638,0.995192307692308,0.873816917437421
308,2014,0,0,0,0,0,0,0,0,0,0,0,10000,31,25,4,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,55,0,NA,101757,1.46936757619741,-1213.03998283758,-0.0139069428830115,1.61565151136068,1,2,0,-0.013719672295989,0.00523560209424084,0.372413793103448,0.953367875647668,0.873816917437421
310,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40634,0.585953434694492,-1211.03976564963,-0.895426407495719,0.875168536310876,0,0,0,-0.859697693973184,NA,NA,0.283333333333333,0.765338651052937
310,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,NA,NA,NA,41031,1.27740573527946,-1211.03981041875,0.0304228239604514,1.34017685991739,0,0,0,0.0430742780652885,0.1,0.421052631578947,0.5,0.765338651052937
310,2010,0,0,0,0,0,0,0,0,0,0,0,10000,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,NA,NA,41428.3305969238,41428,1.6154598846439,-1211.03975663138,2.80676011907476,1.49429121470304,1,1,0,2.80425842960496,0.0754716981132075,0.5,0.716666666666667,0.765338651052937
310,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,1,0,0,1,0,1,1,0,0,2,0,0,0,4,0,NA,NA,NA,41846,0.0882709971268352,-1211.03974421953,-1.90868274677049,0.315038229900668,1,1,0,-1.90081312186722,0.0882352941176471,0.746376811594203,0.942857142857143,0.765338651052937
310,2012,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,3,0,NA,NA,NA,42263,1.1724762305106,-1211.03974715214,0.563530462229678,1.08943310875407,0,0,0,0.562451742571761,0.0102040816326531,0.411764705882353,0.961538461538462,0.765338651052937
310,2013,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,42681,1.70840954809989,-1211.04004755269,1.17283293773293,1.86781833935979,0,0,0,1.17754717334956,0,0.162162162162162,0.963963963963964,0.765338651052937
310,2014,0,0,0,0,0,0,0,0,0,0,0,10000,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,43098,1.81443446565943,-1211.04020860271,0.956584055910632,1.88786054356475,0,0,0,0.950290079567704,0,0.228915662650602,0.989010989010989,0.765338651052937
401,2008,0,0,0,0,0,0,0,0,0,0,0,10000,18,5,0,0,2,15,0,9,17,8,0,0,0,0,0,56,0,NA,NA,NA,35215,-1.55667159561901,-1120.03949714202,-1.66866789640712,-0.576620285531518,0,0,0,-1.65152028482263,NA,NA,0.575,0.517361467968482
401,2009,0,0,0,0,0,0,0,0,0,0,0,10000,28,32,1,0,11,15,0,17,15,21,3,0,0,1,0,62,0,NA,NA,NA,36216,-1.30471403976643,-1120.03971039425,-2.93684000891549,-1.09337364679054,0,0,0,-2.91043101405701,0.785714285714286,0.2,0.410071942446043,0.517361467968482
401,2010,0,0,0,0,0,0,0,0,0,0,0,10000,33,30,1,0,17,16,0,21,17,15,2,0,0,3,0,68,0,NA,NA,37217.0913009644,37217,-0.803957127812006,-1120.03980856497,-2.18277832167006,-0.984243161210784,0,0,0,-2.17549462876112,0.235294117647059,0.25,0.6,0.517361467968482
401,2011,0,0,0,0,0,0,0,0,0,0,0,10000,89,54,1,2,40,31,0,23,35,31,16,0,0,1,0,84,0,NA,NA,NA,38374,-0.315286431408704,-1120.03979354184,-1.80370587882376,-0.300773453293624,0,0,0,-1.78874649218959,0.338983050847458,0.247191011235955,0.633333333333333,0.517361467968482
401,2012,0,0,0,0,0,0,0,0,0,0,0,10000,77,51,3,2,46,64,0,39,66,41,31,1,0,2,0,121,0,NA,NA,NA,39530,-1.2829565138788,-1120.03968736598,-2.46565940860421,-1.06754140090837,1,1,0,-2.46233848863111,0.453333333333333,0.270588235294118,0.5,0.517361467968482
401,2013,0,0,0,0,0,0,0,0,0,0,0,10000,86,47,1,0,49,57,0,17,60,29,41,2,2,1,0,92,0,NA,NA,NA,40687,-1.94378982499637,-1120.03954714704,-3.04459622895774,-1.69379230546879,1,1,0,-3.02864500894883,0.506849315068493,0.4125,0.3875,0.517361467968482
401,2014,0,0,0,0,0,0,0,0,0,0,0,10000,71,42,4,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41843,-0.760697870859969,-1120.03963409118,-1.48124738670586,-0.527447820556768,1,1,0,-1.46430559022123,0.59375,0.520833333333333,0.515625,0.517361467968482
402,2008,0,1,1,1,0,0,0,1,0,0,0,2012,7,2,1,0,0,9,0,3,10,2,2,0,0,0,0,21,0,NA,NA,NA,47250,-1.90081110011424,-1119.03947579824,-3.61311777987558,-1.37898625760294,0,0,0,-3.58328765034748,NA,NA,0.275,0.445047908034588
402,2009,0,1,1,1,0,0,0,1,0,0,0,2012,18,18,4,0,3,11,0,25,13,20,4,0,0,0,0,54,0,NA,NA,NA,48590,-1.6445958930841,-1119.03958736934,-1.88784986399645,-1.23043172489037,1,2,0,-1.86757699224867,0.25,0.35,0.28125,0.445047908034588
402,2010,0,1,1,1,0,0,0,1,0,0,0,2012,19,5,0,0,3,28,0,22,31,13,6,0,1,2,0,65,0,NA,NA,49930.5917053223,49931,-1.16288807923323,-1119.03989810408,-1.48574256951478,-1.074927452649,0,0,0,-1.48836610461749,0.263157894736842,0.5,0.675,0.445047908034588
402,2011,0,1,1,1,0,0,0,1,0,0,0,2012,26,13,0,0,15,33,0,12,34,15,10,0,0,0,0,57,0,NA,NA,NA,51479,-0.971099254158094,-1119.0397057196,-2.98620766734025,-0.819723105779585,1,1,0,-2.94799458741068,0.409836065573771,0.6875,0.192307692307692,0.445047908034588
402,2012,0,1,1,1,0,0,0,1,0,0,0,2012,31,12,1,1,18,26,0,14,27,10,9,0,0,1,0,46,0,NA,NA,NA,53028,-1.08589300052551,-1119.03943486821,-2.99117786119357,-0.951642331186263,0,0,1,-2.97574813690495,0.520833333333333,0.540983606557377,0.524590163934426,0.445047908034588
402,2013,0,1,1,1,0,0,0,1,0,0,0,2012,25,7,1,1,19,35,0,10,37,10,17,2,1,0,0,59,0,NA,NA,NA,54577,-1.16835943638302,-1119.03956442645,-1.50643312345916,-1.01211870308236,0,0,1,-1.50668933468054,0.379746835443038,0.493670886075949,0.55,0.445047908034588
402,2014,0,1,1,1,0,0,0,1,0,0,0,2012,49,12,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56126,-0.657341609484252,-1119.03960841156,-1.04868295633027,-0.501696658450652,0,0,1,-1.04926530738856,0.46875,0.347826086956522,0.6171875,0.445047908034588
403,2008,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0,7,0,NA,NA,NA,32650,-2.16294927893632,-1118.03965021496,-1.91855261787229,-1.57548378307219,0,0,0,-1.87455145372471,NA,NA,0.15,0.477263010467345
403,2009,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33578,-1.34525503649276,-1118.03963045765,-2.06243104111093,-1.02451400600922,0,0,0,-2.04389010327418,NA,NA,0.473684210526316,0.477263010467345
403,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,34506.263428688,34506,-2.37201002287047,-1118.03946697629,-4.03839418931957,-2.08281094936055,0,0,0,-4.02212663902982,0,0.3,0.5,0.477263010467345
403,2011,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,6,0,NA,NA,NA,35578,1.47020046174831,-1118.03970992688,-1.28792278187532,1.58960026410665,0,0,0,-1.27417161683013,0.0641025641025641,0.788235294117647,0.858823529411765,0.477263010467345
403,2012,0,0,0,0,0,0,0,0,0,0,0,10000,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,NA,NA,NA,36651,-1.27105284244795,-1118.03943523878,-2.5596634109822,-0.966162987155365,0,0,0,-2.54284040104605,0.541666666666667,0.25,0.333333333333333,0.477263010467345
403,2013,0,0,0,0,0,0,0,0,0,0,0,10000,3,3,0,0,2,3,0,0,3,0,0,0,0,0,0,4,0,NA,NA,NA,37723,-1.17331046735954,-1118.03961735346,-1.32579454326681,-0.959389660346162,0,0,0,-1.30019085978573,0.487179487179487,0.240506329113924,0.4,0.477263010467345
403,2014,0,0,0,0,0,0,0,0,0,0,0,10000,4,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,38795,-0.0157435698810412,-1118.03972183748,0.528534183290533,0.0665453466693718,0,0,0,0.534772099178524,0.536842105263158,0.125,0.625,0.477263010467345
404,2008,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,6,0,NA,NA,NA,104666,-1.27285941854338,-1117.03962843567,-3.2993174837827,-0.474658380642617,0,0,0,-3.29026159496005,NA,NA,0.45,0.594775977712263
404,2009,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,107632,-0.863497582090017,-1117.03957276284,-1.71280292581803,-0.606097677616013,0,0,0,-1.70819600248782,0.3,0.45,0.56,0.594775977712263
404,2010,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,110597.853284836,110598,-0.387627236067356,-1117.03978575073,-0.920364497353647,-0.291783051978016,0,0,0,-0.925919716873661,0.406779661016949,0.38655462184874,0.8,0.594775977712263
404,2011,0,0,0,0,0,0,0,0,0,0,0,10000,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,7,0,NA,NA,NA,114027,0.0768823162718471,-1117.03977700674,-0.543486282445763,0.00101530297889818,0,0,0,-0.526603057849339,0.198529411764706,0.691275167785235,0.62,0.594775977712263
404,2012,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,5,0,NA,NA,NA,117456,-0.348741649664875,-1117.03967800403,-1.17126223049199,-0.111475472074602,0,0,0,-1.16260360643968,0.353474320241692,0.403560830860534,0.657971014492754,0.594775977712263
404,2013,0,0,0,0,0,0,0,0,0,0,0,10000,1,3,1,0,2,0,0,1,0,0,0,0,0,0,0,4,0,NA,NA,NA,120885,-1.27818808970319,-1117.03957189523,-1.46640965066941,-1.0534072506913,0,0,0,-1.45084982980473,0.538116591928251,0.331838565022422,0.446428571428571,0.594775977712263
404,2014,0,0,0,0,0,0,0,0,0,0,0,10000,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,124314,-0.42306997269259,-1117.03975495447,0.307546495572142,-0.223582990076454,0,0,0,0.319450002880461,0.491869918699187,0.248730964467005,0.629032258064516,0.594775977712263
406,2008,0,1,1,1,0,0,0,1,0,0,0,2012,1,0,0,0,0,14,0,6,15,0,0,0,0,0,0,31,0,NA,NA,NA,73875,-1.9945254660583,-1115.03968150022,-3.83015203800662,-1.69156380842953,0,0,0,-3.80494492117422,NA,NA,0.233333333333333,0.317411111054014
406,2009,0,1,1,1,0,0,0,1,0,0,0,2012,30,6,1,0,5,40,0,1,41,17,10,1,0,0,0,56,0,NA,NA,NA,75978,-1.41164784367633,-1115.03979296111,-2.7815480854954,-0.970696112501499,0,0,0,-2.75078968417974,0.625,0.1,0.25,0.317411111054014
406,2010,0,1,1,1,0,0,0,1,0,0,0,2012,17,1,0,2,0,50,0,5,52,17,17,0,0,1,0,62,0,NA,NA,78080.2386398315,78080,-1.14766214141355,-1115.03981564593,-1.87291193474711,-1.10328104220905,1,1,0,-1.86135340660099,0.432692307692308,0.372727272727273,0.472727272727273,0.317411111054014
406,2011,0,1,1,1,0,0,0,1,0,0,0,2012,126,20,0,0,22,60,0,16,63,45,28,0,0,0,0,82,0,NA,NA,NA,80510,-1.79112198318386,-1115.03962154112,-2.30879657493572,-1.64457254517949,0,0,0,-2.27420176375869,0.415384615384615,0.144508670520231,0.107981220657277,0.317411111054014
406,2012,0,1,1,1,0,0,0,1,0,0,0,2012,99,27,1,0,39,53,0,19,60,30,21,0,0,0,0,76,0,NA,NA,NA,82941,-1.70475207114783,-1115.03949870405,-3.23270629100198,-1.42365850532042,0,0,1,-3.20775065557297,0.515021459227468,0.315789473684211,0.246861924686192,0.317411111054014
406,2013,0,1,1,1,0,0,0,1,0,0,0,2012,87,15,3,2,33,53,1,9,54,17,16,2,0,0,0,65,0,NA,NA,NA,85371,-1.25418934095917,-1115.03949390789,-1.77870048782545,-1.15069925902365,0,0,1,-1.75651770481828,0.494186046511628,0.431034482758621,0.331428571428571,0.317411111054014
406,2014,0,1,1,1,0,0,0,1,0,0,0,2012,124,14,3,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,87801,-0.386855393032076,-1115.03968836848,0.0456866977407205,-0.255873971713062,1,1,1,0.0562753706719539,0.613636363636364,0.358208955223881,0.579545454545455,0.317411111054014
407,2008,1,1,1,1,1,1,0,0,0,0,0,2011,69,30,0,0,13,75,0,18,77,44,4,0,2,0,0,118,0,NA,NA,NA,102336,-2.27161182010415,-1114.0398723554,-2.34503439563288,-1.50657182667853,0,0,0,-2.33038217134592,NA,NA,0.325,0.41617814784461
407,2009,1,1,1,1,1,1,0,0,0,0,0,2011,150,129,5,2,28,139,0,71,143,120,20,0,3,2,0,244,0,NA,NA,NA,105230,-1.96693261637863,-1114.03980068822,-2.57309216312697,-1.62730075208368,0,0,0,-2.54988118966522,0.53,0.33,0.35,0.41617814784461
407,2010,1,1,1,1,1,1,0,0,0,0,0,2011,501,81,1,1,78,179,0,84,191,96,35,0,2,2,0,294,0,NA,NA,108123.42445755,108123,-1.79473825086215,-1114.03972661983,-1.84555622465278,-1.68027452021338,1,2,0,-1.83125709838904,0.366863905325444,0.301104972375691,0.416445623342175,0.41617814784461
407,2011,1,1,1,1,1,1,0,0,0,0,0,2011,394,136,3,1,101,186,0,71,197,152,70,0,1,0,0,280,0,NA,NA,NA,111469,-1.55560470883101,-1114.03971153958,-1.41811868040857,-1.41064052210316,1,1,1,-1.39079925887373,0.372972972972973,0.122549019607843,0.526690391459075,0.41617814784461
407,2012,1,1,1,1,1,1,0,0,0,0,0,2011,314,96,2,1,80,130,1,70,136,80,29,1,3,1,0,223,0,NA,NA,NA,114815,-1.19338686591748,-1114.03965072751,-2.27662578411487,-0.987470346406317,1,2,1,-2.25431297114564,0.386111111111111,0.419270833333333,0.427518427518428,0.41617814784461
407,2013,1,1,1,1,1,1,0,0,0,0,0,2011,314,119,3,4,119,191,0,74,200,49,31,1,0,0,0,275,0,NA,NA,NA,118161,-1.07063773046372,-1114.03955202297,-1.86084911770309,-0.855011163329514,1,4,1,-1.8449327087042,0.503480278422274,0.439814814814815,0.384259259259259,0.41617814784461
407,2014,1,1,1,1,1,1,0,0,0,0,0,2011,192,48,1,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,121506,-0.717753536812265,-1114.03961574941,-1.01365380982483,-0.52498047501772,1,1,1,-1.00536898399862,0.622418879056047,0.409556313993174,0.483333333333333,0.41617814784461
409,2008,0,1,1,1,0,0,0,1,0,0,0,2012,4,1,0,0,1,17,0,1,17,2,2,0,0,0,0,21,0,NA,NA,NA,40244,-1.78145402328878,-1112.03954754571,-2.90893559020684,-0.894878474132626,0,0,0,-2.89412828755422,NA,NA,0.383333333333333,0.361778251790358
409,2009,0,1,1,1,0,0,0,1,0,0,0,2012,9,10,0,0,3,42,0,7,44,11,0,0,0,0,0,60,0,NA,NA,NA,41371,-2.10867117293816,-1112.03964983012,-2.42026822518026,-1.64499177313227,0,0,0,-2.39270190543781,NA,NA,0.288135593220339,0.361778251790358
409,2010,0,1,1,1,0,0,0,1,0,0,0,2012,63,4,0,0,11,55,0,14,57,31,9,0,0,0,0,87,0,NA,NA,42498.2036628723,42498,-1.15290361722524,-1112.03969981248,-1.10135947748652,-1.14585399507256,0,0,0,-1.09597874945771,0.491803278688525,0.542857142857143,0.428571428571429,0.361778251790358
409,2011,0,1,1,1,0,0,0,1,0,0,0,2012,66,13,1,0,13,37,0,12,39,16,5,0,0,0,0,52,0,NA,NA,NA,43804,-1.6325688581686,-1112.03947408114,0.44833625133295,-1.83484621084909,0,0,0,0.455445882076616,0.24,0.470588235294118,0.194444444444444,0.361778251790358
409,2012,0,1,1,1,0,0,0,1,0,0,0,2012,113,18,0,0,21,47,0,7,48,15,8,0,0,0,0,59,0,NA,NA,NA,45110,-1.14893095753864,-1112.03953114493,-2.99213529319155,-0.859318326088772,1,1,1,-2.96557738865649,0.552083333333333,0.21,0.212962962962963,0.361778251790358
409,2013,0,1,1,1,0,0,0,1,0,0,0,2012,30,2,1,0,6,37,0,8,39,4,8,0,0,0,0,49,0,NA,NA,NA,46415,-1.29753076643289,-1112.03950849582,-2.01321825723604,-1.10936796319515,1,1,1,-1.99911330012437,0.5875,0.425,0.3625,0.361778251790358
409,2014,0,1,1,1,0,0,0,1,0,0,0,2012,34,3,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,47721,-0.340271932288015,-1112.03964162203,-1.0346540921749,-0.260232333620602,0,0,1,-1.02566420493641,0.569620253164557,0.375,0.6625,0.361778251790358
501,2008,0,0,0,0,0,0,0,0,0,0,0,10000,31,9,2,0,9,48,0,11,50,20,9,0,0,2,0,93,2,2,0,NA,94559,-0.976039595710492,-1020.03971897484,-1.90233049091365,-1.39871905784493,0,0,0,-1.88476895652194,NA,NA,0.717948717948718,0.629617390788765
501,2009,0,0,0,0,0,0,0,0,0,0,0,10000,32,48,4,1,10,41,0,38,47,40,17,0,0,4,0,111,6,6,0,NA,96751,-0.798051157140037,-1020.03973358505,-1.55073610180704,-0.762909924983221,0,0,0,-1.54778951395701,0.333333333333333,0.7,0.604430379746835,0.629617390788765
501,2010,0,0,0,0,0,0,0,0,0,0,0,10000,70,49,2,0,31,94,1,38,100,69,31,1,0,4,0,162,6,6,0,98943.059223175,98943,-1.11890353465722,-1020.03963640214,-1.54406437924991,-1.15432432232755,1,1,0,-1.53869757988646,0.347826086956522,0.451923076923077,0.654867256637168,0.629617390788765
501,2011,0,0,0,0,0,0,0,0,0,0,0,10000,168,61,5,1,55,94,1,30,102,73,37,4,3,1,0,149,15,15,0,NA,101408,-1.32953154448851,-1020.03991362697,-1.07374775245083,-1.27865867981103,1,2,0,-1.04977095385218,0.366834170854271,0.252336448598131,0.73953488372093,0.629617390788765
501,2012,0,0,0,0,0,0,0,0,0,0,0,10000,248,90,5,1,77,122,0,64,127,77,65,5,1,2,0,210,13,13,0,NA,103874,-1.51984503990689,-1020.03973806183,-0.557710385957423,-1.34039479729956,1,3,0,-0.545531201639433,0.501385041551247,0.293800539083558,0.57258064516129,0.629617390788765
501,2013,0,0,0,0,0,0,0,0,0,0,0,10000,208,107,3,1,105,116,0,57,127,62,67,0,0,2,0,193,17,17,0,NA,106339,-1.20178732190692,-1020.03969706001,-1.20305645449206,-1.04258571583336,1,2,0,-1.18962640546718,0.452471482889734,0.365671641791045,0.51865671641791,0.629617390788765
501,2014,0,0,0,0,0,0,0,0,0,0,0,10000,158,62,1,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,108805,-0.817493070627152,-1020.03969573742,-1.66407105345764,-0.797951614745667,1,2,0,-1.65544121016669,0.345588235294118,0.544642857142857,0.599303135888502,0.629617390788765
503,2008,0,0,0,0,0,0,0,0,0,0,0,10000,9,5,1,0,4,14,0,2,14,3,1,0,0,0,0,22,0,NA,NA,NA,76918,-0.685406925758599,-1018.03965581807,-2.63889594212473,-1.20877774285589,0,0,0,-2.62847136381688,NA,NA,0.677966101694915,0.520830985123329
503,2009,0,0,0,0,0,0,0,0,0,0,0,10000,47,33,9,0,4,49,0,22,52,35,23,0,0,0,0,78,0,NA,NA,NA,78702,-1.12678507191928,-1018.03974571758,-0.974903022308273,-1.02422995885734,1,6,0,-0.961645289217741,0.133333333333333,0.411764705882353,0.432234432234432,0.520830985123329
503,2010,0,0,0,0,0,0,0,0,0,0,0,10000,148,42,6,1,24,62,0,70,70,60,26,0,0,1,0,152,0,NA,NA,80485.7277374268,80486,-1.35646356132958,-1018.03963777865,-1.52023769425969,-1.25495353967651,0,0,0,-1.52068690029108,0.496503496503497,0.360824742268041,0.600671140939597,0.520830985123329
503,2011,0,0,0,0,0,0,0,0,0,0,0,10000,368,30,0,1,39,78,1,38,87,72,50,1,1,0,0,128,0,NA,NA,NA,82492,-2.0333016510656,-1018.03986213681,-1.54975525151904,-1.64280145613506,1,1,0,-1.51914562963953,0.491150442477876,0.156779661016949,0.369294605809129,0.520830985123329
503,2012,0,0,0,0,0,0,0,0,0,0,0,10000,265,25,1,0,40,69,0,13,72,52,30,0,0,2,0,93,0,NA,NA,NA,84499,-1.68203927709247,-1018.03971406011,-1.37503425409685,-1.40872643654281,1,2,0,-1.37204738061614,0.540540540540541,0.375438596491228,0.526315789473684,0.520830985123329
503,2013,0,0,0,0,0,0,0,0,0,0,0,10000,165,31,0,0,53,64,0,12,68,25,28,2,0,0,0,81,0,NA,NA,NA,86505,-1.60127642350193,-1018.03962037851,-1.94840253670718,-1.42621054982811,0,0,0,-1.93071263841339,0.409638554216867,0.363636363636364,0.485875706214689,0.520830985123329
503,2014,0,0,0,0,0,0,0,0,0,0,0,10000,121,22,3,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,88512,-0.703531485332661,-1018.03958713148,-2.59414205894301,-0.688307472055305,0,0,0,-2.58214925500543,0.439490445859873,0.591666666666667,0.553459119496855,0.520830985123329
505,2008,1,1,1,1,1,1,0,0,0,0,0,2011,6,5,0,0,2,14,0,8,15,3,3,0,1,3,0,34,0,NA,NA,NA,67341,-0.48130490426842,-1016.03981556671,-2.29931456692111,-0.889920005036412,0,0,0,-2.29005993834494,NA,NA,0.725,0.683720528564428
505,2009,1,1,1,1,1,1,0,0,0,0,0,2011,9,10,1,0,7,37,0,31,39,18,11,0,0,2,0,94,0,NA,NA,NA,68903,-0.400151954076345,-1016.03983190994,-1.52195128017297,-0.336505370464054,0,0,0,-1.52109592316719,0.361111111111111,0.475,0.633858267716535,0.683720528564428
